,artist_name,track_name,track_id,popularity,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
20,Doja Cat,Woman,6Uj1ctrBOjOas8xZXGqKk4,95,0.0888,https://api.spotify.com/v1/audio-analysis/6Uj1ctrBOjOas8xZXGqKk4,0.824,172627.0,0.764,0.00294,5.0,0.117,-4.175,0.0,0.0854,107.998,4.0,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,audio_features,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,0.881
21,Armin van Buuren,A State Of Trance (ASOT 1044) - Pre-Order now: A State Of Trance Year Mix 2021,4gd0LVVhfbTyxCyABzj80T,39,0.114,https://api.spotify.com/v1/audio-analysis/4gd0LVVhfbTyxCyABzj80T,0.584,38750.0,0.682,0.0,6.0,0.478,-7.616,0.0,0.329,100.7,3.0,https://api.spotify.com/v1/tracks/4gd0LVVhfbTyxCyABzj80T,audio_features,spotify:track:4gd0LVVhfbTyxCyABzj80T,0.849
22,Post Malone,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,93,0.0361,https://api.spotify.com/v1/audio-analysis/00Blm7zeNqgYLPtW6zg8cj,0.687,193507.0,0.781,0.0,1.0,0.0755,-4.806,1.0,0.053,97.014,4.0,https://api.spotify.com/v1/tracks/00Blm7zeNqgYLPtW6zg8cj,audio_features,spotify:track:00Blm7zeNqgYLPtW6zg8cj,0.688
23,Duck,Year 2021,4cdcFyEEr2g74eM9m8XohF,0,0.162,https://api.spotify.com/v1/audio-analysis/4cdcFyEEr2g74eM9m8XohF,0.77,104668.0,0.781,2.55e-06,0.0,0.825,-10.694,0.0,0.219,144.931,4.0,https://api.spotify.com/v1/tracks/4cdcFyEEr2g74eM9m8XohF,audio_features,spotify:track:4cdcFyEEr2g74eM9m8XohF,0.632
24,Bruno Mars,Smokin Out The Window,4iN16F8JtVxG2UTzp3avGl,90,0.0558,https://api.spotify.com/v1/audio-analysis/4iN16F8JtVxG2UTzp3avGl,0.627,197443.0,0.618,0.0,2.0,0.351,-8.529,1.0,0.0437,82.03,4.0,https://api.spotify.com/v1/tracks/4iN16F8JtVxG2UTzp3avGl,audio_features,spotify:track:4iN16F8JtVxG2UTzp3avGl,0.848
25,Amaranta,Mix de Huaylas - Live Streaming audio and video New Year 2021 remasterized,5Sr84YP8kcuQrT8RRtaNlO,22,0.232,https://api.spotify.com/v1/audio-analysis/5Sr84YP8kcuQrT8RRtaNlO,0.532,457619.0,0.876,0.0,5.0,0.384,-10.247,0.0,0.257,100.349,5.0,https://api.spotify.com/v1/tracks/5Sr84YP8kcuQrT8RRtaNlO,audio_features,spotify:track:5Sr84YP8kcuQrT8RRtaNlO,0.654
26,Billie Eilish,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,94,0.767,https://api.spotify.com/v1/audio-analysis/4RVwu0g32PAqgUiJoXsdF8,0.332,298899.0,0.225,0.00349,0.0,0.128,-8.697,1.0,0.0348,81.055,3.0,https://api.spotify.com/v1/tracks/4RVwu0g32PAqgUiJoXsdF8,audio_features,spotify:track:4RVwu0g32PAqgUiJoXsdF8,0.297
27,Elvis Costello & The Attractions,"Radio, Radio - 2021 Remaster",0qvo5kciIqZJn1t8jdfqDn,47,0.135,https://api.spotify.com/v1/audio-analysis/0qvo5kciIqZJn1t8jdfqDn,0.596,186213.0,0.872,3.23e-06,4.0,0.278,-4.925,1.0,0.0796,146.734,4.0,https://api.spotify.com/v1/tracks/0qvo5kciIqZJn1t8jdfqDn,audio_features,spotify:track:0qvo5kciIqZJn1t8jdfqDn,0.899
28,Lil Nas X,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,94,0.00614,https://api.spotify.com/v1/audio-analysis/0e8nrvls4Qqv5Rfa2UhqmO,0.737,143901.0,0.846,0.0,1.0,0.0486,-4.51,0.0,0.22,87.981,4.0,https://api.spotify.com/v1/tracks/0e8nrvls4Qqv5Rfa2UhqmO,audio_features,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,0.546
29,Arnold Onea,YEAR 2021,1tSKyM7Sl77WBCp0Ha9mUi,0,0.000337,https://api.spotify.com/v1/audio-analysis/1tSKyM7Sl77WBCp0Ha9mUi,0.659,287692.0,0.839,0.126,7.0,0.107,-7.505,1.0,0.0372,124.015,4.0,https://api.spotify.com/v1/tracks/1tSKyM7Sl77WBCp0Ha9mUi,audio_features,spotify:track:1tSKyM7Sl77WBCp0Ha9mUi,0.0845
30,Olivia Rodrigo,traitor,5CZ40GBx1sQ9agT82CLQCT,92,0.691,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,0.38,229227.0,0.339,0.0,3.0,0.12,-7.885,1.0,0.0338,100.607,4.0,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,audio_features,spotify:track:5CZ40GBx1sQ9agT82CLQCT,0.0849
31,Lipps Inc.,Funkytown - Single Version,3tyHOaSBaHsFjIOzm6k8Pr,53,0.000468,https://api.spotify.com/v1/audio-analysis/3tyHOaSBaHsFjIOzm6k8Pr,0.915,234800.0,0.591,0.833,0.0,0.0938,-8.865,1.0,0.0597,122.664,4.0,https://api.spotify.com/v1/tracks/3tyHOaSBaHsFjIOzm6k8Pr,audio_features,spotify:track:3tyHOaSBaHsFjIOzm6k8Pr,0.315
32,Elton John,Cold Heart - PNAU Remix,6zSpb8dQRaw0M1dK8PBwQz,96,0.034,https://api.spotify.com/v1/audio-analysis/6zSpb8dQRaw0M1dK8PBwQz,0.796,202735.0,0.798,4.19e-05,1.0,0.0952,-6.312,1.0,0.0317,116.032,4.0,https://api.spotify.com/v1/tracks/6zSpb8dQRaw0M1dK8PBwQz,audio_features,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,0.942
